@relation R_data_frame

@attribute Year numeric
@attribute Month numeric
@attribute DayofMonth numeric
@attribute DayOfWeek numeric
@attribute UniqueCarrier {9E,AA,CO,DL,EV,F9,FL,MQ,NW,OH,OO,UA,US,XE,YV}
@attribute CRSArrTime numeric
@attribute CRSDepTime numeric
@attribute CRSElapsedTime numeric
@attribute Origin {ABE,ABQ,ABY,ACY,AEX,AGS,ALB,ATW,AUS,AVL,AVP,BDL,BGR,BHM,BMI,BNA,BOS,BQK,BTR,BTV,BUF,BWI,BZN,CAE,CAK,CHA,CHO,CHS,CID,CLE,CLT,CMH,COS,CRP,CRW,CSG,CVG,DAB,DAY,DCA,DEN,DFW,DHN,DSM,DTW,EGE,ELP,EVV,EWN,EWR,EYW,FAY,FLL,FLO,FNT,FSD,FSM,FWA,GNV,GPT,GRB,GRK,GRR,GSO,GSP,GTR,HDN,HHH,HNL,HOU,HPN,HSV,IAD,IAH,ICT,ILM,IND,ISP,JAC,JAN,JAX,JFK,LAS,LAX,LEX,LFT,LGA,LIT,LYH,MCI,MCN,MCO,MDT,MDW,MEI,MEM,MFE,MGM,MHT,MIA,MKE,MLB,MLI,MLU,MOB,MSN,MSP,MSY,MTJ,MYR,OAJ,OAK,OKC,OMA,ONT,ORD,ORF,PBI,PDX,PFN,PHF,PHL,PHX,PIA,PIT,PNS,PVD,PWM,RDU,RIC,RNO,ROA,ROC,RSW,SAN,SAT,SAV,SBN,SCE,SDF,SEA,SFO,SGF,SHV,SJC,SJU,SLC,SMF,SNA,SRQ,STL,STT,STX,SWF,SYR,TLH,TOL,TPA,TRI,TUL,TUP,TUS,TYS,VLD,VPS,XNA}
@attribute Distance numeric
@attribute ValueToPredict {before_time,delayed,on_time}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
2008,1,1,2,FL,929,659,150,LGA,761,on_time,84,2005
2008,1,1,2,EV,950,720,90,BTR,449,before_time,195,2007
2008,1,1,2,DL,914,715,119,CLE,554,delayed,135,2008
2008,1,1,2,FL,931,800,91,MCO,403,on_time,167,2009
2008,1,1,2,EV,1106,830,96,SHV,552,?,238,2010
2008,1,1,2,OH,1136,830,126,AUS,813,?,239,2010
2008,1,1,2,AA,1130,830,120,DFW,732,?,240,2010
2008,1,1,2,DL,1341,630,251,SAN,1891,?,241,2010
2008,1,1,2,DL,1316,630,226,LAS,1747,?,242,2010
2008,1,1,2,DL,1353,630,263,SMF,2092,?,243,2010
2008,1,1,2,DL,1133,830,123,DFW,732,?,244,2010
2008,1,1,2,DL,836,600,156,JFK,760,delayed,51,2010
2008,1,1,2,FL,844,600,164,BOS,946,delayed,38,2011
2008,1,1,2,DL,858,530,148,MSP,906,delayed,72,2014
2008,1,1,2,US,1155,935,140,PHL,665,?,245,2015
2008,1,1,2,DL,939,800,99,SRQ,445,on_time,176,2015
2008,1,1,2,DL,901,600,121,ORD,606,delayed,114,2016
2008,1,1,2,FL,930,606,144,MSP,906,on_time,119,2016
2008,1,1,2,DL,945,720,85,MSY,425,on_time,197,2016
2008,1,1,2,FL,947,800,107,PBI,545,on_time,169,2017
2008,1,1,2,FL,954,800,114,MIA,595,before_time,168,2019
2008,1,1,2,EV,1033,940,53,CHA,106,?,246,2020
2008,1,1,2,DL,1132,840,112,ORD,606,?,247,2020
2008,1,1,2,DL,1238,740,178,ABQ,1269,?,248,2020
2008,1,1,2,DL,1139,940,119,BWI,576,?,249,2020
2008,1,1,2,EV,916,720,116,SCE,615,delayed,140,2020
2008,1,1,2,EV,957,800,117,MYR,317,before_time,162,2020
2008,1,1,2,DL,1000,800,120,FLL,581,before_time,174,2020
2008,1,1,2,DL,941,805,96,TPA,406,on_time,178,2020
2008,1,1,2,DL,949,715,94,STL,483,on_time,190,2021
2008,1,1,2,DL,834,615,139,BUF,712,delayed,65,2023
2008,1,1,2,DL,939,659,160,LGA,761,on_time,85,2023
2008,1,1,2,EV,910,715,115,CAK,528,delayed,129,2024
2008,1,1,2,DL,1000,745,75,MOB,302,before_time,215,2024
2008,1,1,2,DL,1114,945,89,MCO,403,?,250,2025
2008,1,1,2,DL,1234,745,169,DEN,1199,?,251,2025
2008,1,1,2,FL,1055,946,69,JAX,270,?,252,2026
2008,1,1,2,FL,955,700,115,MCI,692,on_time,166,2027
2008,1,1,2,DL,956,840,76,CHS,259,on_time,214,2027
2008,1,1,2,EV,926,700,146,AVP,714,delayed,98,2028
2008,1,1,2,DL,944,710,154,EWR,745,on_time,126,2029
2008,1,1,2,DL,1401,650,251,ONT,1900,?,253,2030
2008,1,1,2,EV,1002,650,132,GRK,803,before_time,156,2030
2008,1,1,2,EV,1016,715,121,ICT,781,before_time,185,2031
2008,1,1,2,FL,1222,952,150,LGA,761,?,254,2032
2008,1,1,2,FL,1121,953,88,MCO,403,?,255,2033
2008,1,1,2,FL,1001,700,121,ICT,781,on_time,165,2033
2008,1,1,2,NW,928,709,139,DTW,594,delayed,120,2034
2008,1,1,2,EV,1016,815,61,MGM,147,before_time,232,2034
2008,1,1,2,FL,1124,955,89,TPA,406,?,256,2035
2008,1,1,2,DL,1409,655,254,RNO,1993,?,257,2035
2008,1,1,2,FL,1001,700,121,DFW,732,on_time,164,2035
2008,1,1,2,EV,930,635,175,BTV,960,delayed,73,2036
2008,1,1,2,EV,1014,800,74,VPS,264,before_time,217,2036
2008,1,1,2,DL,1232,959,153,PHL,665,?,258,2039
2008,1,1,2,EV,1151,1000,111,CAK,528,?,259,2040
2008,1,1,2,FL,1353,700,233,LAX,1946,?,260,2040
2008,1,1,2,FL,1359,800,239,PHX,1587,?,261,2040
2008,1,1,2,DL,1158,1000,118,DCA,547,?,262,2040
2008,1,1,2,DL,1235,1000,155,BDL,859,?,263,2040
2008,1,1,2,DL,953,755,118,DCA,547,on_time,157,2040
2008,1,1,2,FL,1123,901,82,MSY,425,?,264,2041
2008,1,1,2,FL,1005,815,110,FLL,581,on_time,186,2041
2008,1,1,2,EV,1028,720,128,OKC,761,before_time,194,2042
2008,1,1,2,FL,1014,840,94,SRQ,445,before_time,211,2042
2008,1,1,2,DL,1125,1003,82,CLT,227,?,265,2043
2008,1,1,2,CO,1011,730,161,EWR,745,on_time,150,2043
2008,1,1,2,EV,1022,725,117,HOU,696,before_time,199,2043
2008,1,1,2,DL,1016,825,111,PBI,545,before_time,202,2043
2008,1,1,2,FL,1148,1004,104,RSW,515,?,266,2044
2008,1,1,2,DL,1014,715,119,IAH,689,on_time,192,2044
2008,1,1,2,EV,1119,1005,74,CHS,259,?,267,2045
2008,1,1,2,FL,1145,1005,100,CAK,528,?,268,2045
2008,1,1,2,9E,1205,905,120,HOU,696,?,269,2045
2008,1,1,2,DL,941,715,146,PHL,665,delayed,139,2045
2008,1,1,2,DL,1020,710,130,DFW,732,before_time,184,2045
2008,1,1,2,AA,1015,815,120,MIA,595,on_time,187,2045
2008,1,1,2,EV,1032,810,82,MEM,332,before_time,226,2049
2008,1,1,2,EV,957,900,57,MCN,79,delayed,218,2050
2008,1,1,2,FL,1157,1011,106,PHF,508,?,270,2051
2008,1,1,2,DL,1013,810,123,BWI,576,on_time,181,2051
2008,1,1,2,DL,1009,710,119,MCI,692,on_time,182,2051
2008,1,1,2,DL,1014,815,119,ORF,516,on_time,189,2052
2008,1,1,2,EV,1033,940,53,CHA,106,before_time,246,2052
2008,1,1,2,DL,1028,825,123,MIA,595,before_time,201,2053
2008,1,1,2,EV,1239,914,145,MSP,906,?,271,2054
2008,1,1,2,FL,1028,900,88,MCO,403,before_time,221,2054
2008,1,1,2,EV,1100,1015,45,CSG,83,?,272,2055
2008,1,1,2,NW,1136,915,81,MEM,332,?,273,2055
2008,1,1,2,EV,1008,725,163,ALB,852,on_time,145,2055
2008,1,1,2,DL,1128,1017,71,JAX,270,?,274,2057
2008,1,1,2,EV,1018,700,138,ATW,765,on_time,159,2061
2008,1,1,2,FL,1216,1022,114,MIA,595,?,275,2062
2008,1,1,2,FL,1203,1022,101,RIC,481,?,276,2062
2008,1,1,2,EV,1233,1025,128,FNT,644,?,277,2065
2008,1,1,2,EV,1121,925,56,MGM,147,?,278,2065
2008,1,1,2,FL,1208,1026,102,PIT,526,?,279,2066
2008,1,1,2,NW,1226,1026,120,DTW,594,?,280,2066
2008,1,1,2,DL,1211,1026,105,RSW,515,?,281,2066
2008,1,1,2,FL,1011,725,106,MDW,590,delayed,200,2067
2008,1,1,2,EV,1047,820,87,BTR,449,before_time,234,2068
2008,1,1,2,DL,1018,715,183,BOS,946,delayed,132,2069
2008,1,1,2,EV,1144,930,74,JAN,341,?,282,2070
2008,1,1,2,DL,1406,830,216,PHX,1587,?,283,2070
2008,1,1,2,DL,1217,1030,107,PBI,545,?,284,2070
2008,1,1,2,DL,1446,730,256,LAX,1946,?,285,2070
2008,1,1,2,DL,1048,600,168,DEN,1199,before_time,172,2070
2008,1,1,2,FL,1221,1031,110,FLL,581,?,286,2071
2008,1,1,2,FL,1015,800,135,PHL,665,delayed,170,2074
2008,1,1,2,XE,1309,1035,154,EWR,745,?,287,2075
2008,1,1,2,OO,954,745,129,BUF,712,delayed,154,2075
2008,1,1,2,FL,1226,1036,110,BWI,576,?,288,2076
2008,1,1,2,DL,1014,715,119,MKE,669,delayed,193,2077
2008,1,1,2,EV,1155,940,75,EVV,350,?,289,2080
2008,1,1,2,DL,1416,840,216,SLC,1589,?,290,2080
2008,1,1,2,DL,1039,759,160,LGA,761,on_time,158,2080
2008,1,1,2,YV,1045,920,85,CLT,227,on_time,233,2080
2008,1,1,2,EV,1205,941,84,MLU,448,?,291,2081
2008,1,1,2,FL,1227,941,106,MDW,590,?,292,2081
2008,1,1,2,EV,1039,730,189,PVD,903,on_time,147,2081
2008,1,1,2,YV,1035,837,118,IAD,533,on_time,209,2081
2008,1,1,2,FL,1237,942,115,HOU,696,?,293,2082
2008,1,1,2,DL,1240,942,118,MCI,692,?,294,2082
2008,1,1,2,DL,1210,1042,88,RDU,356,?,295,2082
2008,1,1,2,FL,1151,1044,67,CLT,227,?,296,2084
2008,1,1,2,EV,1052,740,132,OMA,821,on_time,210,2084
2008,1,1,2,EV,1150,1045,65,GSP,153,?,297,2085
2008,1,1,2,EV,1212,1045,87,ILM,377,?,298,2085
2008,1,1,2,EV,1211,945,86,LIT,453,?,299,2085
2008,1,1,2,DL,1523,745,278,SEA,2182,?,300,2085
2008,1,1,2,DL,1217,1045,92,CVG,373,?,301,2085
2008,1,1,2,DL,1044,805,159,EWR,745,on_time,177,2086
2008,1,1,2,DL,1046,910,96,CVG,373,on_time,231,2087
2008,1,1,2,DL,1107,615,172,ABQ,1269,before_time,191,2088
2008,1,1,2,EV,1100,1015,45,CSG,83,before_time,272,2089
2008,1,1,2,EV,1230,1050,100,GNV,300,?,302,2090
2008,1,1,2,EV,1144,950,54,BHM,134,?,303,2090
2008,1,1,2,FL,1255,1050,125,BUF,712,?,304,2090
2008,1,1,2,DL,1220,1050,90,IND,432,?,305,2090
2008,1,1,2,DL,1224,1050,94,TPA,406,?,306,2090
2008,1,1,2,FL,1200,1051,69,JAX,270,?,307,2091
2008,1,1,2,FL,1055,946,69,JAX,270,on_time,252,2091
2008,1,1,2,EV,1209,1052,77,DAB,366,?,308,2092
2008,1,1,2,DL,1055,800,235,SJU,1547,on_time,108,2093
2008,1,1,2,DL,1055,830,145,PHL,665,on_time,207,2093
2008,1,1,2,FL,1202,954,68,PNS,272,?,309,2094
2008,1,1,2,EV,1253,955,118,MKE,669,?,310,2095
2008,1,1,2,EV,1245,1055,110,PIT,526,?,311,2095
2008,1,1,2,FL,1313,1055,138,EWR,745,?,312,2095
2008,1,1,2,FL,1447,755,232,LAS,1747,?,313,2095
2008,1,1,2,DL,1222,1055,87,MCO,403,?,314,2095
2008,1,1,2,DL,1249,955,114,ORD,606,?,315,2095
2008,1,1,2,FL,1200,1056,64,SAV,215,?,316,2096
2008,1,1,2,DL,1255,1056,119,MIA,595,?,317,2096
2008,1,1,2,DL,1101,905,116,FLL,581,on_time,225,2096
2008,1,1,2,EV,1119,1005,74,CHS,259,before_time,267,2097
2008,1,1,2,DL,1250,1058,112,IAD,533,?,318,2098
2008,1,1,2,DL,1255,1059,116,BWI,576,?,319,2099
2008,1,1,2,EV,1106,830,96,SHV,552,on_time,238,2099
2008,1,1,2,EV,1257,1100,117,ORF,516,?,320,2100
2008,1,1,2,EV,1225,1100,85,SDF,321,?,321,2100
2008,1,1,2,EV,1155,1100,55,ABY,146,?,322,2100
2008,1,1,2,FL,1228,1100,88,MCO,403,?,323,2100
2008,1,1,2,DL,1447,800,227,LAS,1747,?,324,2100
2008,1,1,2,DL,1537,800,277,SFO,2139,?,325,2100
2008,1,1,2,DL,1254,1100,114,DCA,547,?,326,2100
2008,1,1,2,DL,1347,1100,167,LGA,761,?,327,2100
2008,1,1,2,OO,1122,630,172,COS,1185,before_time,203,2100
2008,1,1,2,FL,1035,900,95,DAY,432,delayed,219,2101
2008,1,1,2,NW,1048,710,158,MSP,906,delayed,180,2102
2008,1,1,2,DL,1114,945,89,MCO,403,on_time,250,2104
2008,1,1,2,EV,1242,1105,97,CHO,457,?,328,2105
2008,1,1,2,DL,1009,800,129,DTW,594,delayed,171,2107
2008,1,1,2,FL,1339,1109,150,LGA,761,?,329,2109
2008,1,1,2,EV,1121,925,56,MGM,147,before_time,278,2109
2008,1,1,2,EV,1233,1110,83,FAY,331,?,330,2110
2008,1,1,2,EV,1328,1110,138,ROC,749,?,331,2110
2008,1,1,2,DL,1317,1110,127,DTW,594,?,332,2110
2008,1,1,2,DL,1224,1010,74,MEM,332,?,333,2110
2008,1,1,2,FL,1221,1111,70,CHS,259,?,334,2111
2008,1,1,2,FL,1121,953,88,MCO,403,on_time,255,2111
2008,1,1,2,XE,1312,1115,117,CLE,554,?,335,2115
2008,1,1,2,AA,1315,1115,120,MIA,595,?,336,2115
2008,1,1,2,AA,1320,1015,125,DFW,732,?,337,2115
2008,1,1,2,DL,1217,1015,62,BNA,214,?,338,2115
2008,1,1,2,DL,1412,1115,177,BOS,946,?,339,2115
2008,1,1,2,DL,1314,1115,119,FLL,581,?,340,2115
2008,1,1,2,DL,1121,810,131,SAT,874,on_time,230,2115
2008,1,1,2,CO,1111,830,161,EWR,745,on_time,205,2116
2008,1,1,2,DL,1132,640,172,ELP,1282,before_time,212,2116
2008,1,1,2,DL,1133,830,123,DFW,732,before_time,244,2116
2008,1,1,2,EV,1239,1117,82,CRW,363,?,341,2117
2008,1,1,2,DL,1040,910,90,TPA,406,delayed,228,2117
2008,1,1,2,FL,1248,1018,90,STL,483,?,342,2118
2008,1,1,2,AA,1130,830,120,DFW,732,before_time,240,2119
2008,1,1,2,EV,1218,1120,58,TYS,152,?,343,2120
2008,1,1,2,EV,1354,1120,154,SWF,784,?,344,2120
2008,1,1,2,EV,1220,1120,60,VLD,208,?,345,2120
2008,1,1,2,DL,1529,820,249,SAN,1891,?,346,2120
2008,1,1,2,EV,1218,1121,57,CHA,106,?,347,2121
2008,1,1,2,NW,1352,1022,150,MSP,906,?,348,2122
2008,1,1,2,FL,1237,1023,74,GPT,352,?,349,2123
2008,1,1,2,DL,1117,925,112,IAD,533,on_time,237,2123
2008,1,1,2,EV,1150,1045,65,GSP,153,before_time,297,2123
2008,1,1,2,DL,1240,1125,75,CHS,259,?,350,2125
2008,1,1,2,FL,1124,955,89,TPA,406,on_time,256,2125
2008,1,1,2,DL,1128,1017,71,JAX,270,on_time,274,2125
2008,1,1,2,FL,1123,901,82,MSY,425,on_time,264,2126
2008,1,1,2,OH,1315,1027,108,TUL,674,?,351,2127
2008,1,1,2,DL,1314,1128,106,RIC,481,?,352,2128
2008,1,1,2,OH,1136,830,126,AUS,813,on_time,239,2128
2008,1,1,2,DL,1125,1003,82,CLT,227,on_time,265,2128
2008,1,1,2,DL,1240,1129,71,JAX,270,?,353,2129
2008,1,1,2,US,1348,1130,138,PHL,665,?,354,2130
2008,1,1,2,EV,1302,1130,92,MLB,443,?,355,2130
2008,1,1,2,EV,1407,1130,157,HPN,780,?,356,2130
2008,1,1,2,CO,1329,1030,119,IAH,689,?,357,2130
2008,1,1,2,DL,1545,830,255,LAX,1946,?,358,2130
2008,1,1,2,EV,1359,1031,148,MSP,906,?,359,2131
2008,1,1,2,FL,1322,1131,111,DCA,547,?,360,2131
2008,1,1,2,EV,1118,925,113,CLE,554,delayed,236,2132
2008,1,1,2,EV,1144,950,54,BHM,134,before_time,303,2132
2008,1,1,2,FL,1303,1133,90,IND,432,?,361,2133
2008,1,1,2,DL,1130,820,190,BOS,946,on_time,196,2133
2008,1,1,2,EV,1144,930,74,JAN,341,before_time,282,2133
2008,1,1,2,EV,1343,1035,128,AUS,813,?,362,2135
2008,1,1,2,FL,1319,1135,104,RSW,515,?,363,2135
2008,1,1,2,DL,1359,1135,144,EWR,745,?,364,2135
2008,1,1,2,DL,1256,1035,81,MSY,425,?,365,2135
2008,1,1,2,FL,1306,1138,88,MCO,403,?,366,2138
2008,1,1,2,FL,1152,700,172,DEN,1199,before_time,220,2138
2008,1,1,2,NW,1136,915,81,MEM,332,on_time,273,2138
2008,1,1,2,DL,1202,640,202,TUS,1541,before_time,213,2139
2008,1,1,2,UA,1339,1040,119,ORD,606,?,367,2140
2008,1,1,2,EV,1250,1140,70,CAE,191,?,368,2140
2008,1,1,2,DL,1406,1140,146,PHL,665,?,369,2140
2008,1,1,2,DL,1245,1040,65,PNS,272,?,370,2140
2008,1,1,2,9E,1205,905,120,HOU,696,before_time,269,2141
2008,1,1,2,FL,1333,1142,111,BWI,576,?,371,2142
2008,1,1,2,EV,818,615,123,SBN,566,delayed,64,2142
2008,1,1,2,DL,1202,630,212,SLC,1589,before_time,208,2142
2008,1,1,2,DL,1139,940,119,BWI,576,on_time,249,2143
2008,1,1,2,FL,1114,830,164,BOS,946,delayed,204,2144
2008,1,1,2,US,1312,1145,87,CLT,227,?,372,2145
2008,1,1,2,EV,1338,1145,113,MYR,317,?,373,2145
2008,1,1,2,EV,1335,1145,110,FWA,508,?,374,2145
2008,1,1,2,EV,1319,1145,94,EWN,433,?,375,2145
2008,1,1,2,EV,1336,1045,111,BMI,533,?,376,2145
2008,1,1,2,EV,1259,1145,74,GSO,306,?,377,2145
2008,1,1,2,DL,1249,1145,64,SAV,215,?,378,2145
2008,1,1,2,AA,1150,905,165,LGA,761,on_time,224,2145
2008,1,1,2,FL,1151,1044,67,CLT,227,on_time,296,2147
2008,1,1,2,EV,1155,1100,55,ABY,146,on_time,322,2147
2008,1,1,2,US,1155,935,140,PHL,665,on_time,245,2149
2008,1,1,2,EV,1155,940,75,EVV,350,on_time,289,2149
2008,1,1,2,EV,1252,1150,62,TLH,223,?,379,2150
2008,1,1,2,DL,1210,1042,88,RDU,356,before_time,295,2150
2008,1,1,2,DL,1158,1000,118,DCA,547,on_time,262,2151
2008,1,1,2,DL,1132,840,112,ORD,606,delayed,247,2152
2008,1,1,2,FL,1200,1056,64,SAV,215,on_time,316,2152
2008,1,1,2,FL,1350,1053,117,MKE,669,?,380,2153
2008,1,1,2,FL,1323,1154,89,TPA,406,?,381,2154
2008,1,1,2,DL,1147,900,167,LGA,761,on_time,222,2154
2008,1,1,2,DL,1352,1155,117,DCA,547,?,382,2155
2008,1,1,2,DL,1604,855,249,SNA,1919,?,383,2155
2008,1,1,2,DL,1140,850,170,JFK,760,delayed,216,2155
2008,1,1,2,FL,1349,1157,112,DTW,594,?,384,2157
2008,1,1,2,EV,1408,1059,129,OMA,821,?,385,2159
2008,1,1,2,DL,1445,1159,166,LGA,761,?,386,2159
2008,1,1,2,EV,1205,941,84,MLU,448,on_time,291,2159
2008,1,1,2,EV,1211,945,86,LIT,453,before_time,299,2159
2008,1,1,2,EV,1322,1100,82,PFN,247,?,387,2160
2008,1,1,2,EV,1410,1200,130,MDT,619,?,388,2160
2008,1,1,2,EV,1350,1200,110,CAK,528,?,389,2160
2008,1,1,2,FL,1310,1200,70,CLT,227,?,390,2160
2008,1,1,2,AA,1405,1100,125,DFW,732,?,391,2160
2008,1,1,2,DL,1327,1200,87,MCO,403,?,392,2160
2008,1,1,2,DL,1542,1000,222,SLC,1589,?,393,2160
2008,1,1,2,UA,1503,1001,182,DEN,1199,?,394,2161
2008,1,1,2,FL,1157,1011,106,PHF,508,on_time,270,2161
2008,1,1,2,FL,1203,1022,101,RIC,481,on_time,276,2161
2008,1,1,2,FL,1409,1202,127,PHL,665,?,395,2162
2008,1,1,2,FL,1216,1022,114,MIA,595,before_time,275,2162
2008,1,1,2,EV,1416,1103,133,SAT,874,?,396,2163
2008,1,1,2,FL,1421,1203,138,EWR,745,?,397,2163
2008,1,1,2,DL,1231,930,241,SJU,1547,before_time,206,2163
2008,1,1,2,EV,1225,1100,85,SDF,321,before_time,321,2163
2008,1,1,2,FL,1332,1204,88,MCO,403,?,398,2164
2008,1,1,2,FL,1221,1031,110,FLL,581,before_time,286,2164
2008,1,1,2,EV,1403,1105,118,OKC,761,?,399,2165
2008,1,1,2,EV,1347,1105,102,SGF,563,?,400,2165
2008,1,1,2,EV,1420,1205,135,ABE,692,?,401,2165
2008,1,1,2,CO,1439,1205,154,EWR,745,?,402,2165
2008,1,1,2,FL,1145,1005,100,CAK,528,delayed,268,2166
2008,1,1,2,FL,1200,1051,69,JAX,270,on_time,307,2166
2008,1,1,2,EV,1410,1209,121,EYW,646,?,403,2169
2008,1,1,2,FL,1411,1109,122,DFW,732,?,404,2169
2008,1,1,2,FL,1208,1026,102,PIT,526,on_time,279,2170
2008,1,1,2,EV,1209,1052,77,DAB,366,on_time,308,2170
2008,1,1,2,EV,1151,1000,111,CAK,528,delayed,259,2171
2008,1,1,2,EV,1408,1212,116,ORF,516,?,405,2172
2008,1,1,2,DL,1224,1010,74,MEM,332,before_time,333,2172
2008,1,1,2,EV,1218,1121,57,CHA,106,on_time,347,2172
2008,1,1,2,EV,1218,1120,58,TYS,152,on_time,343,2173
2008,1,1,2,DL,1224,1050,94,TPA,406,on_time,306,2174
2008,1,1,2,EV,1407,1215,112,CLE,554,?,406,2175
2008,1,1,2,EV,1335,1215,80,SDF,321,?,407,2175
2008,1,1,2,OH,1406,1115,111,MDW,590,?,408,2175
2008,1,1,2,EV,1212,1045,87,ILM,377,on_time,298,2175
2008,1,1,2,FL,1222,952,150,LGA,761,on_time,254,2176
2008,1,1,2,DL,1217,1030,107,PBI,545,on_time,284,2176
2008,1,1,2,DL,1217,1015,62,BNA,214,on_time,338,2176
2008,1,1,2,DL,1324,1118,66,VPS,264,?,409,2178
2008,1,1,2,FL,1148,1004,104,RSW,515,delayed,266,2178
2008,1,1,2,DL,1335,1219,76,CLT,227,?,410,2179
2008,1,1,2,FL,1202,954,68,PNS,272,delayed,309,2179
2008,1,1,2,EV,1324,1220,64,AGS,143,?,411,2180
2008,1,1,2,EV,1419,1120,119,MLI,633,?,412,2180
2008,1,1,2,EV,1359,1120,99,LFT,503,?,413,2180
2008,1,1,2,EV,1408,1120,108,PIA,564,?,414,2180
2008,1,1,2,FL,1400,1220,100,CAK,528,?,415,2180
2008,1,1,2,FL,1415,1120,115,HOU,696,?,416,2180
2008,1,1,2,DL,1516,1220,176,BOS,946,?,417,2180
2008,1,1,2,DL,1410,1220,110,RSW,515,?,418,2180
2008,1,1,2,FL,1415,1221,114,MIA,595,?,419,2181
2008,1,1,2,DL,1222,1055,87,MCO,403,on_time,314,2181
2008,1,1,2,DL,1138,810,148,MSP,906,delayed,227,2183
2008,1,1,2,EV,1438,1225,133,GRR,640,?,420,2185
2008,1,1,2,EV,1352,1225,87,ROA,357,?,421,2185
2008,1,1,2,EV,1441,1225,136,FNT,644,?,422,2185
2008,1,1,2,DL,1400,1225,95,TPA,406,?,423,2185
2008,1,1,2,DL,1405,1225,100,DAY,432,?,424,2185
2008,1,1,2,DL,1354,1225,89,RDU,356,?,425,2185
2008,1,1,2,DL,1240,942,118,MCI,692,before_time,294,2185
2008,1,1,2,FL,1417,1226,111,DCA,547,?,426,2186
2008,1,1,2,FL,1221,1111,70,CHS,259,on_time,334,2186
2008,1,1,2,DL,1234,745,169,DEN,1199,on_time,251,2187
2008,1,1,2,FL,1227,941,106,MDW,590,on_time,292,2187
2008,1,1,2,DL,1245,1040,65,PNS,272,before_time,370,2187
2008,1,1,2,EV,1401,1230,91,LEX,303,?,427,2190
2008,1,1,2,F9,1522,1030,172,DEN,1199,?,428,2190
2008,1,1,2,DL,1426,1230,116,IAD,533,?,429,2190
2008,1,1,2,DL,1429,1230,119,FLL,581,?,430,2190
2008,1,1,2,DL,1512,1230,162,BDL,859,?,431,2190
2008,1,1,2,DL,1430,1130,120,MCI,692,?,432,2190
2008,1,1,2,EV,1220,1120,60,VLD,208,on_time,345,2190
2008,1,1,2,DL,1240,1129,71,JAX,270,on_time,353,2190
2008,1,1,2,EV,1533,1231,182,PWM,1027,?,433,2191
2008,1,1,2,DL,1232,959,153,PHL,665,on_time,258,2191
2008,1,1,2,DL,1220,1050,90,IND,432,delayed,305,2191
2008,1,1,2,EV,1239,1117,82,CRW,363,on_time,341,2191
2008,1,1,2,DL,1240,1125,75,CHS,259,on_time,350,2191
2008,1,1,2,FL,1237,942,115,HOU,696,on_time,293,2192
2008,1,1,2,EV,1530,1233,177,PVD,903,?,434,2193
2008,1,1,2,FL,1354,1233,81,RDU,356,?,435,2193
2008,1,1,2,EV,1408,1235,93,ILM,377,?,436,2195
2008,1,1,2,EV,1412,1135,97,AEX,500,?,437,2195
2008,1,1,2,EV,1230,1050,100,GNV,300,on_time,302,2195
2008,1,1,2,EV,1410,1236,94,HHH,239,?,438,2196
2008,1,1,2,EV,1455,1236,139,ROC,749,?,439,2196
2008,1,1,2,FL,1228,1100,88,MCO,403,on_time,323,2196
2008,1,1,2,FL,1422,1238,104,RSW,515,?,440,2198
2008,1,1,2,EV,1242,1105,97,CHO,457,on_time,328,2199
2008,1,1,2,EV,1400,1240,80,DAB,366,?,441,2200
2008,1,1,2,FL,1427,1240,107,IAD,533,?,442,2200
2008,1,1,2,DL,1235,1000,155,BDL,859,on_time,263,2200
2008,1,1,2,DL,1217,1045,92,CVG,373,delayed,301,2200
2008,1,1,2,DL,1345,1241,64,SAV,215,?,443,2201
2008,1,1,2,FL,1237,1023,74,GPT,352,on_time,349,2203
2008,1,1,2,FL,1433,1144,109,MLI,633,?,444,2204
2008,1,1,2,DL,1457,1244,133,BUF,712,?,445,2204
2008,1,1,2,EV,1357,1145,72,MOB,302,?,446,2205
2008,1,1,2,DL,1339,1145,54,BHM,134,?,447,2205
2008,1,1,2,DL,1352,1145,67,BNA,214,?,448,2205
2008,1,1,2,EV,1250,1140,70,CAE,191,on_time,368,2205
2008,1,1,2,DL,1639,946,233,LAS,1747,?,449,2206
2008,1,1,2,DL,1256,1035,81,MSY,425,on_time,365,2207
2008,1,1,2,EV,1252,1150,62,TLH,223,on_time,379,2207
2008,1,1,2,EV,1340,1148,52,MGM,147,?,450,2208
2008,1,1,2,EV,1406,1150,76,GPT,352,?,451,2210
2008,1,1,2,EV,1407,1250,77,CHS,259,?,452,2210
2008,1,1,2,DL,1542,1050,172,DEN,1199,?,453,2210
2008,1,1,2,DL,1359,1150,69,PNS,272,?,454,2210
2008,1,1,2,DL,1406,1250,76,JAX,270,?,455,2210
2008,1,1,2,DL,1250,1058,112,IAD,533,on_time,318,2210
2008,1,1,2,DL,1255,1056,119,MIA,595,on_time,317,2211
2008,1,1,2,EV,1302,1130,92,MLB,443,before_time,355,2211
2008,1,1,2,US,1312,1145,87,CLT,227,before_time,372,2212
2008,1,1,2,EV,1512,1155,137,ATW,765,?,456,2215
2008,1,1,2,EV,1355,1155,60,HSV,151,?,457,2215
2008,1,1,2,DL,1449,1255,114,DCA,547,?,458,2215
