@relation R_data_frame

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
37479.998857,23637.32948,20,level4,car4,zipcode2,135000,25,410739.689599,?,330,330
73611.104117,0,68,level3,car1,zipcode3,135000,2,312588.556548,?,331,331
50395.581781,68171.88024,28,level4,car8,zipcode1,135000,13,379625.893902,?,332,332
71970.32457,0,27,level3,car10,zipcode7,135000,21,463247.486664,?,333,333
73119.925189,47406.715185,44,level4,car18,zipcode1,135000,14,38814.703797,?,334,334
49351.137337,33779.278896,32,level2,car10,zipcode1,135000,2,300902.531459,?,335,335
52372.294786,53014.441582,43,level1,car7,zipcode5,135000,19,349856.839723,?,336,336
40892.459785,27810.317218,42,level1,car6,zipcode6,135000,18,188957.341413,?,337,337
139023.127273,0,20,level4,car5,zipcode6,135000,16,104680.518369,?,338,338
140931.94354,0,45,level3,car15,zipcode7,135000,26,49061.596657,?,339,339
52566.45174,46687.562046,71,level4,car5,zipcode6,135000,10,314481.055424,?,340,340
90992.624842,0,27,level1,car10,zipcode2,135000,22,138893.805517,?,341,341
106641.083972,0,50,level0,car17,zipcode6,135000,20,66591.927408,?,342,342
111128.10328,0,76,level4,car11,zipcode7,135000,28,86871.407291,?,343,343
138388.67033,0,65,level2,car19,zipcode5,135000,20,199243.197955,?,344,344
66258.003734,48554.181906,50,level0,car12,zipcode1,135000,4,289579.939515,?,345,345
25086.2967,56058.823014,29,level4,car15,zipcode6,135000,1,407093.89736,?,346,346
42325.298657,65229.452967,67,level4,car5,zipcode8,107445.44386,8,300351.994046,?,347,347
91888.84731,0,58,level4,car7,zipcode9,88977.834572,14,75704.443075,?,348,348
21221.298126,53473.530782,23,level2,car13,zipcode2,135000,11,344746.368017,?,349,349
48452.258099,58631.552517,47,level0,car10,zipcode9,135000,19,387229.954442,?,350,350
83137.802682,0,68,level1,car14,zipcode8,108829.395157,10,398524.097664,?,351,351
84452.191175,0,27,level3,car11,zipcode6,135000,28,214214.51431,?,352,352
63484.935072,17553.98544,40,level0,car11,zipcode7,135000,4,32672.456392,?,353,353
74139.132233,15055.616503,26,level1,car3,zipcode9,57743.571351,7,255001.181181,?,354,354
99523.880966,0,55,level4,car13,zipcode7,135000,28,178723.126827,?,355,355
150000,0,36,level4,car14,zipcode2,135000,22,135584.480351,?,356,356
40847.994918,70317.947746,71,level2,car1,zipcode2,135000,3,90449.379105,?,357,357
61079.178407,11946.4424,40,level1,car18,zipcode6,135000,23,195585.406036,?,358,358
143519.587028,0,56,level2,car2,zipcode4,135000,5,185572.351903,?,359,359
99417.735305,0,32,level2,car2,zipcode9,135000,25,33880.241293,?,360,360
81297.5268,0,68,level1,car17,zipcode5,135000,1,472520.855314,?,361,361
32539.90664,30206.121447,67,level4,car9,zipcode4,135000,15,26613.753387,?,362,362
49540.823424,71452.739362,58,level4,car4,zipcode6,135000,14,209548.400235,?,363,363
138810.147949,0,64,level4,car14,zipcode7,135000,3,266488.67274,?,364,364
142843.957212,0,63,level3,car14,zipcode5,135000,8,198330.411704,?,365,365
142242.143079,0,43,level0,car15,zipcode4,135000,7,195496.67868,?,366,366
75817.741941,0,61,level4,car5,zipcode9,97597.206213,6,41420.26181,?,367,367
132840.164904,0,42,level2,car10,zipcode1,135000,28,485443.279414,?,368,368
57030.038628,49844.797948,23,level4,car12,zipcode4,135000,13,237213.699506,?,369,369
66329.126287,32658.933136,36,level3,car17,zipcode7,135000,27,369720.65851,?,370,370
55914.381718,72713.526493,45,level3,car8,zipcode5,135000,15,200552.092192,?,371,371
52402.770657,37383.881348,38,level4,car15,zipcode9,64284.538034,6,83066.522849,?,372,372
137306.456628,0,43,level1,car7,zipcode2,135000,16,302713.683362,?,373,373
101307.914484,0,25,level2,car17,zipcode3,135000,13,333542.248511,?,374,374
61728.085637,50024.409497,56,level1,car5,zipcode9,60294.672829,16,468419.086134,?,375,375
76623.297599,0,26,level1,car20,zipcode2,135000,7,276471.177078,?,376,376
146859.279396,0,46,level4,car1,zipcode8,135000,2,333101.954195,?,377,377
73955.162491,26197.742609,36,level0,car9,zipcode1,135000,4,443255.829942,?,378,378
108750.201369,0,61,level4,car3,zipcode2,135000,9,172115.00927,?,379,379
76794.291332,0,64,level3,car15,zipcode2,135000,11,75723.48162,?,380,380
78098.328681,0,22,level4,car9,zipcode6,135000,3,54507.588131,?,381,381
118284.270455,0,68,level4,car11,zipcode9,56186.887358,22,283326.88818,?,382,382
62286.452245,23344.043679,47,level2,car16,zipcode9,55852.118395,19,75653.364938,?,383,383
22220.174079,24137.00827,54,level4,car3,zipcode6,135000,13,450939.168601,?,384,384
109549.431039,0,56,level2,car17,zipcode9,48614.534243,11,462089.791511,?,385,385
140697.308867,0,69,level0,car20,zipcode6,135000,27,255337.255046,?,386,386
46990.109584,22292.741647,73,level3,car4,zipcode7,135000,30,149942.844044,?,387,387
78483.730354,0,65,level3,car11,zipcode6,135000,10,343226.200065,?,388,388
43891.569675,33258.913107,77,level4,car10,zipcode7,135000,12,161369.853256,?,389,389
29482.818677,69487.644999,57,level1,car14,zipcode1,135000,21,221367.062811,?,390,390
150000,0,65,level1,car20,zipcode9,82472.305903,20,83166.336404,?,391,391
150000,0,24,level4,car5,zipcode9,104361.286604,21,134339.394905,?,392,392
76320.698899,0,57,level0,car16,zipcode2,135000,22,79991.182094,?,393,393
37866.480042,43998.15833,32,level3,car6,zipcode9,86212.469975,27,479665.95544,?,394,394
136064.627043,0,32,level2,car18,zipcode4,135000,11,106617.986541,?,395,395
150000,0,47,level2,car5,zipcode4,135000,26,178552.431667,?,396,396
37035.588448,30041.148187,64,level0,car2,zipcode5,135000,2,430163.355478,?,397,397
105028.030515,0,39,level0,car9,zipcode7,135000,22,500000,?,398,398
109770.43845,0,47,level3,car11,zipcode9,120288.968143,9,333436.754556,?,399,399
44066.059206,15034.658688,60,level4,car10,zipcode3,135000,19,181206.071058,?,400,400
139330.222901,0,73,level3,car6,zipcode9,89069.369942,13,104040.573108,?,401,401
103153.989881,0,79,level0,car1,zipcode5,135000,24,204798.257626,?,402,402
58690.882408,21725.623786,57,level2,car3,zipcode3,135000,20,321606.601599,?,403,403
30332.456575,35177.296072,67,level4,car14,zipcode7,135000,15,475564.423999,?,404,404
90678.149509,0,43,level2,car16,zipcode7,135000,27,319219.442627,?,405,405
109644.396514,0,24,level3,car14,zipcode9,108874.709094,21,358954.819057,?,406,406
69005.204966,29837.533528,49,level1,car3,zipcode6,135000,14,18423.793547,?,407,407
103922.427974,0,23,level4,car9,zipcode6,135000,22,405893.298469,?,408,408
106671.514916,0,58,level3,car15,zipcode1,135000,21,235590.793761,?,409,409
80362.47045,73355.735201,38,level4,car10,zipcode4,135000,5,407341.358388,?,410,410
136687.072533,0,44,level4,car15,zipcode6,135000,15,330432.876962,?,411,411
72444.864726,37302.102067,60,level3,car18,zipcode6,135000,16,489115.116965,?,412,412
132842.717536,0,36,level1,car15,zipcode2,135000,8,482720.427249,?,413,413
116281.674085,0,25,level1,car17,zipcode6,135000,12,177293.988338,?,414,414
68680.197673,39473.036378,48,level3,car1,zipcode4,135000,7,307693.5944,?,415,415
141803.745804,0,66,level3,car8,zipcode5,135000,7,450088.340299,?,416,416
65642.382577,73556.872034,54,level4,car8,zipcode9,117178.683732,5,453676.010181,?,417,417
130499.234174,0,21,level4,car10,zipcode9,135000,4,433286.915445,?,418,418
140336.942632,0,38,level1,car13,zipcode1,135000,29,400679.810714,?,419,419
72328.47527,73886.389243,72,level1,car7,zipcode5,135000,13,47160.61824,?,420,420
134957.355191,0,74,level0,car17,zipcode1,135000,1,118131.321961,?,421,421
143027.867322,0,53,level2,car1,zipcode3,135000,22,100554.380583,?,422,422
36400.716012,51563.57053,59,level0,car6,zipcode8,135000,4,65093.180223,?,423,423
26031.113057,40548.546744,56,level1,car12,zipcode1,135000,9,338602.426645,?,424,424
86207.881627,0,47,level4,car12,zipcode5,135000,11,296202.790582,?,425,425
117156.788653,0,75,level3,car9,zipcode6,135000,30,300950.423999,?,426,426
76727.480561,31027.121787,39,level1,car19,zipcode7,135000,2,371292.150039,?,427,427
31258.914698,43285.27578,42,level0,car11,zipcode2,135000,14,329506.301731,?,428,428
57249.626319,56444.469118,54,level3,car14,zipcode4,135000,24,456410.282781,?,429,429
92028.47682,0,61,level0,car15,zipcode4,135000,11,465383.852338,?,430,430
108852.60709,0,20,level4,car5,zipcode8,107927.492877,1,372467.635141,?,431,431
47066.895832,42543.419578,57,level2,car12,zipcode5,135000,8,287239.766011,?,432,432
140087.151529,0,27,level3,car2,zipcode3,135000,4,408892.537957,?,433,433
98730.461767,0,24,level2,car15,zipcode7,135000,7,235430.108745,?,434,434
132970.1554,0,24,level4,car14,zipcode6,135000,25,305754.092534,?,435,435
28475.663797,71567.715957,73,level4,car13,zipcode9,93608.437597,25,442056.728076,?,436,436
65863.869296,31340.361434,59,level1,car9,zipcode2,135000,9,90928.109537,?,437,437
99123.218,0,52,level2,car18,zipcode8,135000,4,460830.309259,?,438,438
134388.911744,0,23,level3,car14,zipcode9,53172.96683,27,162968.61089,?,439,439
38376.148661,40380.855311,75,level4,car2,zipcode9,102205.969055,12,337329.539874,?,440,440
135409.72671,0,79,level0,car18,zipcode3,135000,13,173684.379972,?,441,441
94963.233119,0,54,level1,car14,zipcode3,135000,19,291187.617672,?,442,442
44002.261742,29269.157288,74,level0,car18,zipcode8,135000,2,39683.389207,?,443,443
33156.797179,39776.409898,73,level1,car6,zipcode8,135000,14,63779.154395,?,444,444
42245.676178,34002.786164,74,level3,car18,zipcode5,135000,4,137882.412966,?,445,445
54741.16061,61818.624624,21,level1,car3,zipcode2,135000,8,353096.40685,?,446,446
44336.572023,68495.690285,21,level4,car3,zipcode5,135000,29,437012.289731,?,447,447
130659.598073,0,52,level1,car10,zipcode8,135000,17,30504.045199,?,448,448
44720.262603,75000,53,level1,car16,zipcode6,135000,26,370786.551694,?,449,449
80429.517965,47703.520029,74,level0,car14,zipcode8,135000,14,159530.630066,?,450,450
107568.873346,0,45,level3,car19,zipcode9,120127.957791,30,439431.475605,?,451,451
94639.32144,0,20,level3,car2,zipcode7,135000,1,26878.225238,?,452,452
129171.035264,0,57,level1,car7,zipcode7,135000,13,339736.304872,?,453,453
58114.101859,32492.592205,21,level0,car12,zipcode8,130103.029964,7,392349.614541,?,454,454
125838.837636,0,47,level0,car7,zipcode1,135000,21,444088.833753,?,455,455
93127.534729,0,74,level4,car2,zipcode2,135000,20,301543.596093,?,456,456
120177.957452,0,70,level3,car6,zipcode5,135000,6,23141.75661,?,457,457
97830.617301,0,32,level2,car9,zipcode4,135000,19,467295.756404,?,458,458
81126.701965,0,27,level1,car6,zipcode9,85681.283555,27,212711.49262,?,459,459
46900.298656,57831.99132,62,level1,car16,zipcode5,135000,14,439449.216461,?,460,460
123337.249497,0,72,level3,car15,zipcode4,135000,30,129613.740144,?,461,461
116201.307423,0,41,level4,car18,zipcode9,109931.533155,11,332684.179292,?,462,462
91290.846383,0,47,level2,car14,zipcode3,135000,27,135722.790499,?,463,463
32892.234149,13577.291767,75,level2,car20,zipcode7,135000,3,45224.386948,?,464,464
76160.357729,74131.828384,56,level3,car10,zipcode7,135000,16,257279.754267,?,465,465
124562.55833,0,53,level0,car19,zipcode6,135000,26,109415.06878,?,466,466
52670.652477,11926.785764,79,level3,car12,zipcode9,77921.779255,9,275263.462881,?,467,467
65293.460584,27915.877468,35,level0,car7,zipcode4,135000,3,313569.548477,?,468,468
138856.31644,0,54,level1,car2,zipcode4,135000,9,453773.006483,?,469,469
122192.949577,0,38,level3,car10,zipcode8,135000,25,367631.962952,?,470,470
104630.432312,0,29,level3,car9,zipcode5,135000,19,240267.618515,?,471,471
88095.771735,0,34,level1,car12,zipcode1,135000,28,279258.328798,?,472,472
98501.127923,0,69,level2,car9,zipcode5,135000,7,48842.41293,?,473,473
120640.234962,0,50,level2,car18,zipcode2,135000,18,156087.332451,?,474,474
129505.670117,0,42,level3,car20,zipcode1,135000,20,421986.495884,?,475,475
118629.475029,0,20,level4,car17,zipcode6,135000,16,462810.877893,?,476,476
104505.465219,0,52,level3,car1,zipcode8,135000,29,94343.463146,?,477,477
91571.547876,0,44,level0,car13,zipcode3,135000,9,440917.486901,?,478,478
81018.55222,0,75,level2,car4,zipcode5,135000,29,18925.002095,?,479,479
55898.16297,22557.267142,40,level3,car17,zipcode7,135000,13,276822.24567,?,480,480
115011.282575,0,51,level4,car6,zipcode7,135000,12,317254.957067,?,481,481
55466.797654,44538.448804,54,level1,car20,zipcode2,135000,25,112109.532364,?,482,482
92795.421174,0,66,level1,car18,zipcode5,135000,27,6259.957775,?,483,483
81294.365416,0,52,level1,car10,zipcode4,135000,28,0,?,484,484
135583.940839,0,69,level1,car15,zipcode3,135000,23,271709.514461,?,485,485
76283.842985,71155.712679,31,level4,car3,zipcode4,135000,21,32158.219697,?,486,486
51916.273301,60998.118912,69,level1,car8,zipcode1,135000,7,353273.706887,?,487,487
145612.598025,0,51,level1,car8,zipcode4,135000,29,301836.175102,?,488,488
94497.959149,0,60,level2,car9,zipcode2,135000,3,86903.093913,?,489,489
56960.463905,54577.632817,27,level1,car8,zipcode4,135000,4,408452.219319,?,490,490
124939.820179,0,80,level0,car4,zipcode1,135000,9,293221.032568,?,491,491
114654.921634,0,51,level2,car14,zipcode4,135000,2,278072.889754,?,492,492
22777.578355,29312.123943,62,level3,car3,zipcode7,135000,14,168640.572135,?,493,493
147853.8663,0,50,level3,car3,zipcode7,135000,4,51088.153055,?,494,494
140133.952991,0,43,level2,car18,zipcode6,135000,8,265621.220476,?,495,495
61514.01533,61493.170891,47,level1,car16,zipcode7,135000,10,294983.099769,?,496,496
150000,0,63,level3,car10,zipcode3,135000,28,425661.895205,?,497,497
89890.527316,0,60,level4,car9,zipcode3,135000,6,168720.449419,?,498,498
101572.694553,0,46,level0,car16,zipcode6,135000,15,99340.767337,?,499,499
78012.951224,0,39,level4,car16,zipcode9,50942.615864,9,494168.963795,?,500,500
35598.052788,20646.575768,72,level2,car10,zipcode6,135000,17,306511.385054,?,501,501
66046.751032,13373.506096,71,level4,car20,zipcode2,135000,28,358286.314702,?,502,502
116475.513103,0,32,level2,car3,zipcode7,135000,10,97237.906739,?,503,503
58811.480847,58595.871311,39,level2,car17,zipcode9,83285.611983,9,428296.770555,?,504,504
29107.421365,47492.239979,50,level0,car5,zipcode9,77562.206587,8,239135.97228,?,505,505
88963.918167,0,70,level0,car3,zipcode4,135000,14,142536.170766,?,506,506
46959.127711,50811.919399,35,level0,car7,zipcode3,135000,19,206404.020969,?,507,507
54103.227567,60149.457306,20,level3,car15,zipcode7,135000,16,111538.041017,?,508,508
32819.185622,67384.675204,80,level0,car15,zipcode6,135000,2,44074.961981,?,509,509
83671.524368,0,67,level1,car11,zipcode6,135000,3,45509.710306,?,510,510
99811.298132,0,69,level2,car13,zipcode6,135000,20,199408.490142,?,511,511
71528.589272,68914.901386,47,level0,car15,zipcode7,135000,8,359610.501976,?,512,512
50645.923354,72316.077765,47,level4,car20,zipcode4,135000,27,41873.658882,?,513,513
105962.621241,0,60,level4,car11,zipcode3,135000,15,283231.937667,?,514,514
145781.915561,0,26,level1,car17,zipcode9,116283.007329,19,0,?,515,515
113794.805061,0,31,level1,car3,zipcode1,135000,17,209477.659333,?,516,516
142689.479879,0,50,level0,car6,zipcode9,75649.073655,19,44193.579778,?,517,517
87101.781735,0,40,level3,car9,zipcode1,135000,11,301624.325911,?,518,518
104060.865721,0,77,level0,car14,zipcode1,135000,5,500000,?,519,519
112649.446646,0,38,level0,car1,zipcode2,135000,4,32332.09015,?,520,520
28317.075716,28007.168991,30,level0,car16,zipcode2,135000,22,286510.789062,?,521,521
84838.811473,0,56,level2,car4,zipcode5,135000,30,487484.262468,?,522,522
121229.829976,0,62,level1,car8,zipcode5,135000,19,159753.829281,?,523,523
58034.948614,36480.317015,51,level3,car4,zipcode8,135000,21,11789.203672,?,524,524
87689.746969,0,49,level1,car17,zipcode9,57421.034451,10,293835.985734,?,525,525
62086.155383,54015.360878,47,level2,car16,zipcode8,133026.177696,25,189275.748617,?,526,526
143245.803063,0,45,level4,car9,zipcode4,135000,30,490516.50852,?,527,527
75703.55594,63924.737718,25,level1,car14,zipcode8,135000,26,361376.318655,?,528,528
28478.427067,54800.015143,36,level3,car12,zipcode6,135000,18,442224.154945,?,529,529
64949.809774,21508.516241,78,level0,car13,zipcode8,135000,17,38560.281187,?,530,530
133994.255492,0,43,level1,car8,zipcode9,119070.223545,18,386874.160009,?,531,531
34553.864473,25642.932194,25,level1,car2,zipcode4,135000,25,238659.272653,?,532,532
115979.233975,0,32,level1,car11,zipcode5,135000,20,293417.66277,?,533,533
141721.642179,0,20,level4,car3,zipcode5,135000,23,305502.492016,?,534,534
115849.10257,0,74,level0,car11,zipcode2,135000,23,59670.622271,?,535,535
150000,0,34,level1,car14,zipcode9,80735.925936,14,186954.951842,?,536,536
94309.773661,0,39,level0,car13,zipcode1,135000,16,181923.980984,?,537,537
21491.655677,71658.788661,28,level1,car1,zipcode1,135000,3,401584.212141,?,538,538
44780.759597,64272.532296,63,level4,car17,zipcode6,135000,27,135774.147466,?,539,539
56898.984303,47668.658523,20,level4,car15,zipcode2,135000,3,362385.130205,?,540,540
37659.562492,32001.253344,58,level0,car2,zipcode6,135000,14,322274.913622,?,541,541
21706.278162,59598.199673,21,level0,car9,zipcode9,95524.291521,28,95458.367734,?,542,542
77244.35355,19831.191952,58,level2,car9,zipcode6,135000,16,499331.933553,?,543,543
92617.035144,0,56,level4,car1,zipcode8,135000,20,298942.836687,?,544,544
61633.516798,72711.696138,24,level3,car17,zipcode7,135000,3,71009.976216,?,545,545
115740.979406,0,70,level3,car9,zipcode2,135000,11,40744.823301,?,546,546
85044.199082,0,41,level2,car14,zipcode8,135000,9,151978.336265,?,547,547
37259.537496,61148.577398,33,level3,car8,zipcode8,135000,17,376173.587455,?,548,548
26592.622231,55859.845066,37,level0,car11,zipcode9,66990.847943,7,367005.648513,?,549,549
25612.162112,27574.26555,56,level0,car11,zipcode5,135000,9,408181.785566,?,550,550
94584.753055,0,80,level4,car14,zipcode4,135000,21,40707.230063,?,551,551
67405.79045,56510.280537,44,level4,car6,zipcode2,135000,12,500000,?,552,552
27632.422125,54553.262671,72,level2,car2,zipcode3,135000,1,224595.800708,?,553,553
41535.099499,26980.864301,80,level2,car3,zipcode6,135000,4,378273.188874,?,554,554
146871.365264,0,57,level3,car14,zipcode5,135000,2,330876.085175,?,555,555
60169.446141,39300.542407,71,level1,car7,zipcode8,135000,28,165327.626975,?,556,556
90654.05978,0,61,level0,car9,zipcode6,135000,11,79770.081518,?,557,557
46137.104707,34619.278859,41,level1,car20,zipcode3,135000,16,271616.979111,?,558,558
41379.614405,50308.423634,40,level0,car20,zipcode1,135000,5,65641.301563,?,559,559
82081.560631,0,62,level4,car17,zipcode2,135000,24,417279.960661,?,560,560
124912.488398,0,77,level0,car11,zipcode1,135000,11,344240.108511,?,561,561
89944.84523,0,42,level2,car20,zipcode8,114396.703924,29,261937.940006,?,562,562
65668.306977,60759.877778,73,level0,car19,zipcode1,135000,12,209625.561168,?,563,563
28662.395712,40651.880221,64,level4,car13,zipcode9,135000,14,118241.030323,?,564,564
68256.016777,10000,51,level3,car11,zipcode8,135000,10,307741.808123,?,565,565
130235.445623,0,76,level1,car3,zipcode1,135000,8,27372.150004,?,566,566
88149.882003,0,66,level4,car11,zipcode5,135000,11,440103.61744,?,567,567
90778.186809,0,34,level4,car14,zipcode4,135000,27,0,?,568,568
44371.962238,49516.743512,60,level4,car20,zipcode1,135000,26,321115.011609,?,569,569
27997.801451,58530.02339,39,level1,car3,zipcode7,135000,7,256836.882205,?,570,570
141835.018482,0,38,level0,car18,zipcode2,135000,4,364016.093504,?,571,571
138232.849507,0,66,level1,car19,zipcode3,135000,1,263329.729073,?,572,572
138425.690273,0,46,level3,car2,zipcode3,135000,11,480667.802635,?,573,573
33960.131446,44097.251675,20,level0,car11,zipcode5,135000,8,260046.321364,?,574,574
115922.404943,0,20,level1,car18,zipcode5,135000,19,214174.188919,?,575,575
133289.945514,0,26,level2,car17,zipcode5,135000,15,204590.368462,?,576,576
94392.770885,0,42,level3,car20,zipcode1,135000,18,322656.4023,?,577,577
149085.880947,0,56,level4,car3,zipcode5,135000,3,55064.500098,?,578,578
